TransactionID,UserID,TransactionAmount,TransactionType,CardType,Timestamp,Merchant,Location,DeviceType,IsFraud
a2708b39-47c6-4965-995e-ffccd152022a,U1307,147.77,atm,Debit,2025-03-26T20:33:17,Jones Ltd,West Melinda,Mobile,0
1d178e7d-b774-453d-a184-47b1ad838d62,U2168,176.24,online,dbit,2025-01-19T12:11:16,,,desktop,0
3adae76b-5b9d-4dfc-ac07-950f6e5a261a,U5607,118.23,Onlne,credit,2025-02-20T20:08:40,Davila-Martinez,,mobile,0
43c56280-f085-4cb3-bbe2-9be2eee49df1,U6488,419.03,swpie,Credit,2025-03-03T22:55:46,,,dsk,0
cc0e71fc-b8ef-4b75-9448-51b33ef80c15,U5895,32.62,atm,Debit,2025-02-06T22:12:10,"Fitzgerald, Miller and Lambert",Port Matthewborough,dsk,1
52afb49e-617e-4dd0-8dd3-e52f94875ef3,U8802,113.05,swpie,credt,2025-02-16T00:33:03,Liu-Hawkins,Garciaberg,,0
f4e20be0-0dac-4c6e-84c1-e32121a318c5,U9667,31.34,online,credt,2025-02-12T01:54:46,Wolf-Rodriguez,,,0
87474fd5-b612-4887-9a0f-6e2211bcc463,U4695,134.15,online,credt,2025-04-03T20:59:44,,North Juliaton,dsk,0
9ebfe90c-4f60-422a-943c-c1ddd02716a1,U7240,19.99,ATM,dbit,2025-01-11T17:54:35,"Holmes, Holmes and Gonzalez",Jamesberg,,0
37e6c4a8-1143-4c4d-b66f-08a33f60ba6c,U8287,128.49,Onlne,dbit,2025-03-04T21:21:12,Shepherd PLC,,tablet,0
7146ecc4-9c4b-4a8c-909c-61b02e7129b9,U4022,32.82,swpie,Debit,2025-04-14T04:17:53,Ross-Wright,,,0
1e36d669-2f56-4448-b083-4438823bb05e,U3702,,atm,Debit,2025-02-19T11:22:13,"Braun, Summers and Reed",,Mobile,0
d7c0e1c5-8709-40fc-a8ab-affd8406e1ce,U5839,134.35,ATM,dbit,2025-04-04T07:51:30,Jones PLC,South Cheryl,Mobile,0
0f5ba185-993c-4778-afc9-7fdef863cc7a,U8418,26.85,Onlne,debit,2025-02-23T09:03:34,Simmons-Howell,,Mobile,0
f6ffaf63-2f9f-453f-b875-7423edd1357a,U3928,56.13,swpie,Debit,2025-02-28T03:17:01,Jones PLC,Port Adam,,0
c323ba52-1cee-4856-bcb6-1a2d6586342a,U1095,56.96,online,credit,2025-03-03T18:39:48,,New Madison,Mobile,0
1b0d8504-5cc2-4c74-9684-6e466c7afd6d,U8775,67.04,online,Debit,2025-01-13T06:32:25,"Ross, Freeman and Dominguez",,desktop,0
a410c27d-25bc-49f3-a887-1c2ec61c0898,U6071,191.95,swipe,debit,2025-01-28T07:32:47,,,dsk,0
88aca054-1d4e-4a0f-b24f-1f87cb19f7dd,U1037,70.87,swipe,debit,2025-01-31T08:39:26,"Bradford, Jones and Manning",,desktop,0
7cdaaedf-6cca-4f1a-8b23-5dcbeb60edea,U8058,27.73,swipe,credt,2025-02-07T16:35:15,Jones Inc,North Alexberg,tablet,0
c5b279b1-014a-4313-87d5-a297703f20d8,U6192,,Onlne,debit,2025-02-12T15:36:15,"Miranda, Ferguson and Stuart",,Mobile,0
7d3de214-c429-4267-b5fb-474b3fdf434f,U7487,8.28,ATM,Credit,2025-03-13T08:25:30,,,,0
e19fdf0f-45e0-4f95-82a7-10d0cb3d6922,U2622,415.09,Onlne,Debit,2025-02-02T02:31:09,Brown Group,,mobile,0
86218a0a-7adf-4e3c-b6c9-83b5e53506b2,U9700,22.9,ATM,credt,2025-03-03T10:57:24,George and Sons,,desktop,0
dc429f72-19ba-4d3d-b1d6-ed3b727ac72e,U1953,1.48,online,Credit,2025-04-14T03:21:47,Vazquez Ltd,Joshuamouth,dsk,0
2ce43500-6f41-432b-a443-37b705b731cd,U3229,24.01,atm,credt,2025-03-25T16:31:56,Pugh-Khan,Eduardoborough,dsk,0
05d59557-ad91-4c50-890b-452885e678cb,U2476,9.42,swpie,Credit,2025-02-12T05:51:46,,Port Monica,Mobile,1
3fefff6b-e927-49fe-9dac-1264ad917e58,U7798,19.29,ATM,Credit,2025-04-05T09:36:36,Wilkins-Anderson,North Justin,desktop,0
01997fff-e11f-4ddd-8714-713aca671584,U1200,460.12,online,dbit,2025-03-12T18:35:19,Wells-Woods,Port Jacobstad,mobile,0
bb1871f0-8cce-414f-92bf-6b18f3754a2e,U6498,,atm,credit,2025-01-17T12:21:12,,,Mobile,0
b09ece64-8f6b-4b17-a390-76e9201de30b,U5699,22.27,,dbit,2025-02-02T12:24:36,,Port Matthewton,Mobile,0
99206611-30af-476d-a9e9-3fc45eb6a020,U3389,350.9,,credt,2025-01-21T12:16:34,Lang-Carroll,,mobile,0
0f1ea58b-8f49-4cf7-9ab0-4f32542d5605,U2312,18.82,Onlne,debit,2025-04-02T20:03:42,,New Rebeccaland,,0
fe998e2c-175b-4cf2-812a-398dd527e896,U7997,3.39,online,Credit,2025-01-23T17:52:42,,,desktop,0
6205a1ff-211f-4553-bf0e-c12bc21c5001,U8539,125.19,ATM,credit,2025-01-13T22:56:58,"Smith, Mcbride and Yu",,desktop,0
5f438dbb-9728-411e-a3cb-df7d4f30f266,U3087,46.77,ATM,credt,2025-03-12T19:41:05,,Tylerborough,mobile,0
795604cc-7f3d-4205-a01e-6c14bc38cf0a,U6876,108.39,atm,,2025-01-28T12:02:11,,Joannview,Mobile,0
f62f6f68-a82a-4088-8f6d-98b5c894e234,U9962,23.7,swpie,dbit,2025-04-16T12:56:30,Fernandez Inc,,desktop,0
c9137500-8b81-4431-a46d-3c68221770f8,U9115,23.31,,Debit,2025-01-08T23:45:23,,,mobile,0
be0b259a-ed4a-4394-9821-7114213f62bd,U9660,41.23,online,dbit,2025-04-06T17:46:40,Hensley Inc,,dsk,0
b3bf7316-0e6f-4400-8076-ed932540a21b,U4946,33.52,atm,Credit,2025-03-16T15:59:38,,,mobile,0
8b8e2bb2-49c3-4669-a71f-1a691e1a4dd0,U6925,56.09,Onlne,,2025-01-08T16:26:43,Odonnell Inc,Josephberg,tablet,0
99019870-b62f-40e4-a421-4c7ec813327e,U2406,165.15,swipe,credt,2025-03-02T14:47:07,,Fredview,desktop,0
d60867d2-e794-45a5-b5cf-a8b6096501ea,U9547,289.51,Onlne,Credit,2025-03-12T02:34:59,Rivera-Rivera,Riveraport,desktop,0
3d2a1f1f-4efa-4b37-ad7d-68efa3eda1a7,U4537,237.16,Onlne,credt,2025-03-24T00:46:06,"Ramirez, Black and Powell",,,0
8427624d-b3c0-4496-93e9-0135b8606313,U3636,17.46,Onlne,credt,2025-04-07T17:45:53,Glass Group,Willisburgh,mobile,0
989fa3a1-3117-4a2d-9c63-9ceffbc03550,U2924,46.86,online,,2025-01-11T01:15:41,,,Mobile,0
68dd355c-36f4-4d59-b645-ddb526bf5231,U3705,11.16,Onlne,Credit,2025-01-28T14:57:43,Mckinney-Snyder,,mobile,0
03edba21-12d9-4b4f-9022-8613f69ff56b,U3587,23.72,online,debit,2025-04-09T19:43:15,"Holland, Rubio and Miller",Courtneymouth,tablet,0
664cc1d4-7833-4818-b03f-6b893c493084,U1188,17.58,swpie,debit,2025-01-20T21:59:54,,North Kelseyfort,,0
fa2f1b69-51b5-4496-a703-e1447109d7ba,U2668,10.07,online,dbit,2025-02-07T12:59:29,,Douglasview,dsk,0
46b9da3d-45bd-4f2b-b349-4decce4d67f9,U2118,62.11,ATM,Credit,2025-03-10T15:10:52,,Sandovalmouth,desktop,0
a1a13629-1ada-4554-b442-0c598879fd60,U2971,86.21,swpie,credit,2025-03-04T11:20:53,,,mobile,0
befd7ad9-ea5f-4e2f-a134-4e05fabcdb64,U2987,28.84,swipe,Credit,2025-03-15T05:23:16,"Kelly, Turner and Knight",,dsk,0
b5904340-a543-43ea-a57c-ae35848c15b4,U5300,20.16,Onlne,debit,2025-02-20T20:02:33,Mckay-Davis,North John,Mobile,0
cf051dae-1d66-4b52-ba4b-e01d1d79208a,U4059,,swpie,debit,2025-04-12T22:56:36,Perez-Gardner,,Mobile,0
9cbc8e31-6f4a-4a38-ba08-277c9e4e8c29,U8655,71.11,online,dbit,2025-03-27T19:32:45,Wyatt PLC,Bartonburgh,mobile,0
edb482e2-84bd-409c-9797-cfa0bb07d3b1,U4055,38.64,swipe,credt,2025-02-16T20:04:04,Wheeler PLC,,dsk,0
1eb7aceb-ae6a-431f-9724-bb35324ea679,U5384,84.38,atm,dbit,2025-03-23T02:34:44,,,tablet,0
387e80de-40df-45b5-afe1-df363e5f0b53,U6906,104.81,ATM,debit,2025-01-29T18:00:07,Maxwell PLC,,,0
3dc4e2a5-640f-4733-98bf-4999fee899a7,U7451,13.3,ATM,credt,2025-01-31T22:41:46,Velasquez PLC,East Christopher,Mobile,0
fa9ff599-a449-447b-9bab-eb8480ca2966,U1840,,atm,debit,2025-04-16T12:55:04,Aguilar-Vargas,,,0
e2e85cd6-0e24-45d3-b923-d403c2060c12,U2600,153.44,swpie,Debit,2025-01-01T20:57:28,,,mobile,0
674953df-3013-46f7-92ce-e1ace37e86c2,U6206,11.99,atm,Credit,2025-04-10T04:51:25,,Hardingburgh,tablet,0
f4b9242f-1fb2-4470-b191-d151a70f1713,U1737,135.34,swpie,dbit,2025-03-21T06:00:52,Donovan-Graham,East Timothyland,desktop,0
1241d818-36b0-417e-8bd2-f727df808e81,U4379,166.39,atm,debit,2025-01-01T08:28:14,Lee LLC,West Debbiemouth,desktop,0
9f08f7cf-f80f-46da-90c0-cba0349c0e16,U1634,76.58,Onlne,Credit,2025-03-06T15:31:20,"Stafford, Sanders and Scott",Pamelachester,mobile,0
1a4ffca4-3806-443c-90d4-f1aa027315cb,U8936,71.73,online,Credit,2025-03-14T02:17:40,,Port Valerie,mobile,0
02836225-f2b0-435b-ba24-dcdfd5695c53,U9843,60.65,ATM,debit,2025-03-12T01:47:11,Cooper-Schmidt,Taylorshire,dsk,0
63e2ccc5-ef3b-46f1-992f-21f0880ca4f0,U3999,9.35,swpie,debit,2025-01-30T23:00:31,,,tablet,0
391d4b67-e6ba-437f-acb9-e8f7d3540fe9,U2838,61.32,swipe,credit,2025-03-13T23:47:19,Davis-Hartman,Markville,,0
27574b37-7c07-4d5e-a8ae-0c0832adfc7a,U5742,23.32,Onlne,debit,2025-01-16T11:26:05,"Simmons, Leach and Guerrero",East Thomas,mobile,0
52a0e005-eca1-4e88-85bb-ba0946caf110,U2113,90.37,swipe,credt,2025-03-28T11:08:16,,,tablet,0
be525cb2-0369-4f04-8bca-e8f2c1aafae0,U4305,239.04,swpie,Debit,2025-03-01T19:49:06,"Cruz, Sosa and Boyd",,Mobile,0
4cb8a604-1379-4569-9614-dd6139447419,U5703,16.5,atm,Credit,2025-04-11T05:30:15,"Owens, Fry and Mason",,tablet,0
5cd9dd7d-b8ce-48eb-8e03-5874047255ef,U5779,94.3,swpie,debit,2025-04-04T12:15:59,"Reynolds, Chambers and Gray",Sarahton,,0
3768f5fe-001b-43e2-aa03-5ad06a53a015,U9284,17.26,,Debit,2025-02-07T21:36:21,,,Mobile,0
537d9216-0c07-457a-bacf-36a708c17aba,U7542,248.92,Onlne,Credit,2025-02-10T02:17:32,Mcgrath-Cantu,,dsk,0
97e37b5d-b0bf-4b52-812c-47eb83304fd2,U6475,132.58,swipe,,2025-01-25T03:24:37,Terrell-Clark,,,0
01e5da2a-01a9-4cfb-9ede-8e0cd7ca44c5,U3070,0.83,Onlne,credit,2025-03-02T21:29:17,,Bentleyville,tablet,0
4aae0f52-0d12-4635-aef1-3c59dacdec7c,U2642,25.33,ATM,credit,2025-01-04T02:03:05,Williamson-Thompson,Lisamouth,tablet,0
3ac304b6-31bd-406a-88b3-4ec8c0e6b0cf,U2794,190.96,ATM,credt,2025-01-14T01:23:34,Mcdaniel Ltd,,Mobile,0
a8b86364-1ce2-45ba-9516-4d0fcbee7b90,U9841,139.48,swipe,,2025-04-03T15:54:58,,,dsk,0
7d19a993-decf-42e0-b748-562b1e6de80c,U1674,3.17,online,credit,2025-02-22T18:18:58,"Rivera, Ware and Hanna",Port Dana,dsk,0
30691c8a-689f-4063-a04c-b040ea7fb6cf,U9515,6.61,swpie,Credit,2025-01-27T05:43:31,"Sullivan, Johnson and Vasquez",Port Beth,mobile,0
f23489fb-deb4-47df-93b0-fcce7baceac7,U8370,26.22,swpie,debit,2025-03-27T23:14:09,,Aprilstad,,0
09aecca4-091d-4f3d-8d1e-4ae31fa208f6,U4965,9.9,atm,credt,2025-01-24T09:10:52,Lee Ltd,,desktop,0
b03901b9-f160-4ad4-9654-3fcb79009327,U1330,29.87,swipe,Credit,2025-01-18T11:59:24,,Lake Jeffrey,Mobile,0
daa95491-1b62-4d28-967d-d944967a2f7a,U6927,95.03,swipe,Credit,2025-02-11T06:52:48,Thompson PLC,,desktop,0
0384e38d-791a-4aca-99fd-72415dce92ab,U7534,145.19,Onlne,credt,2025-04-10T10:56:44,Orr Group,Johnview,,0
c46a06f9-c9a7-4719-866a-c577259f3a1b,U3427,185.22,atm,credit,2025-01-26T10:34:12,,,tablet,0
75f1e118-66ea-4095-ab5b-fb4af28ee6ab,U2168,51.96,swpie,,2025-03-05T21:39:15,Pierce and Sons,,tablet,0
9811b4b9-4497-4901-b07b-b031678210a8,U1595,105.87,swpie,dbit,2025-01-11T07:43:22,"Rodriguez, Smith and Ingram",,Mobile,0
d04b89d4-cd75-4e26-93ad-1370f7af51ac,U1166,68.28,ATM,dbit,2025-04-04T21:31:27,Key Inc,South Scotthaven,,0
333a6247-efea-4518-b153-89df8e174ab4,U7771,48.97,swipe,Credit,2025-04-15T08:24:46,Mckay Group,Port Randall,,0
85174b4b-2caf-4300-a091-9f4087c6cc1f,U2202,41.54,swpie,dbit,2025-02-16T10:06:35,,,desktop,0
cb7134db-f094-41e4-8550-abd7582ebcea,U8496,8.52,ATM,dbit,2025-02-20T13:48:04,,,,0
174fe81c-c7a6-4219-8b2d-5ca3cd309687,U1963,58.66,atm,debit,2025-02-22T10:13:30,Leonard-Smith,Newmanview,desktop,0
9884b0ec-9b8f-4bfc-8682-1403345b62e1,U7154,81.25,ATM,credt,2025-01-29T13:04:21,Marquez-Jones,Wagnerstad,Mobile,0
973844f2-5337-4d94-84a5-4d2cedaa5657,U1534,98.81,swpie,debit,2025-03-07T15:43:36,"Nolan, Pineda and Richardson",,Mobile,0
c2da59ea-dccc-4523-bb81-5d48cd9782c9,U4881,32.75,swipe,credt,2025-03-13T17:02:43,Walker-Foley,,Mobile,0
37668d09-1f3e-43bd-94e7-a7987777a7b4,U3542,22.87,ATM,credt,2025-01-29T23:33:00,Lewis and Sons,Leeburgh,tablet,1
88d6ab76-a094-49d4-b71f-e7cf04369488,U8508,9.87,Onlne,Credit,2025-03-18T20:08:10,"Higgins, Hayes and Adams",Keithton,Mobile,0
fed10d6f-c246-474a-8c25-29d7aa0e2339,U3291,15.09,atm,dbit,2025-02-04T18:02:17,,,tablet,0
d5b12c0c-4ddb-486d-862a-e9fd9186b030,U1355,88.07,swipe,credit,2025-02-23T12:03:48,Harmon Inc,Port Christopher,desktop,0
6429bf4d-e425-4574-927c-5b79be632592,U2094,,atm,Credit,2025-03-01T11:43:09,"Smith, Mejia and Turner",,,0
f00e1d5e-9839-41bc-b1b5-ab56dece3d73,U6880,269.22,atm,Credit,2025-02-14T13:50:18,"Page, Bryant and Ramirez",Sarahton,desktop,0
38122212-01fe-40ec-ba89-780a85040670,U5224,596.24,online,Debit,2025-01-05T07:48:43,Hawkins-Cook,,,0
4faf858f-49ce-4b54-a4fa-a07b8d406c51,U6926,22.92,ATM,debit,2025-03-13T20:55:55,"Jones, Tran and Johnson",New Robert,mobile,0
b8fc784e-869c-4e09-b59d-44205e583805,U9824,111.63,atm,credit,2025-01-31T09:49:32,Roberts Group,Scottview,,0
73b7df7e-b959-414e-97e8-1d658f55424f,U7014,9.4,online,dbit,2025-02-13T10:43:15,Young Group,,tablet,0
ecec0bfb-8406-46cb-8f72-d163f635cedf,U9963,2.14,swpie,credit,2025-02-10T06:20:58,Parrish-Rogers,East Erinmouth,dsk,0
3dfcff78-3561-4fd8-9b40-367eadbaa498,U4956,19.56,ATM,debit,2025-02-04T22:53:07,Hamilton-Wheeler,New Jasminestad,mobile,0
282d894c-b172-4b31-afd0-12bc71263007,U2431,2.13,atm,dbit,2025-03-16T08:06:29,"Cisneros, Marquez and Henderson",New Monicashire,tablet,0
ed3301d0-8a5e-4a63-a9e8-26451621c4b4,U4943,43.63,atm,Debit,2025-03-04T08:23:41,Bates-Chase,,desktop,0
1ca3ff7a-6027-4000-83c1-6677c8c44a21,U8454,31.82,ATM,dbit,2025-01-24T05:47:04,,,,0
acec87a1-473c-4b1a-a706-c8c557f332ed,U4523,11.45,ATM,credt,2025-01-10T22:00:29,"Baker, Haley and Miller",,tablet,0
a14ae010-dc3a-4ce3-8570-c4cf63625357,U2310,157.96,swipe,credit,2025-03-08T17:16:39,Friedman-Garrett,,mobile,0
9eea5f7f-0900-4db0-b008-d2f2021a3b67,U2875,73.46,Onlne,dbit,2025-03-29T22:09:31,Adams LLC,Williamside,desktop,0
0e5b4fa5-ce70-49d3-8748-690c392a0281,U7069,12.02,swpie,Credit,2025-02-05T13:33:09,Nichols and Sons,Port Melissa,mobile,0
e780d43a-75f6-4f89-a268-24e08e68fb43,U1725,37.25,swipe,credit,2025-04-12T18:20:57,Baker-Jones,Edwardsshire,tablet,0
cc82a015-a34e-4063-be7b-43ec4dbe78f2,U3165,51.44,online,credt,2025-01-06T08:45:52,"Burton, Blair and Gordon",,,0
3d0c677a-fdc9-4352-9449-57e5469474de,U5046,11.15,swpie,credit,2025-03-02T05:52:17,Dean-Mitchell,Floresfort,mobile,0
c86df3c4-493d-4d91-9b7c-b3b0559fc79e,U5667,172.05,swipe,dbit,2025-02-21T16:27:11,Green-Davis,Collinsport,mobile,0
b7786337-0091-4ccc-a146-89a7b307dd83,U8648,9.98,Onlne,credt,2025-03-11T06:07:58,,,,0
b12b5739-9772-4900-9307-5047ccd148d7,U5979,140.81,swpie,,2025-02-25T01:41:00,"Snyder, Adams and Scott",,dsk,0
231caf84-9d87-4bf5-9267-0d525c4a5b88,U9883,21.32,ATM,credit,2025-02-27T13:50:07,,Port Kathleentown,dsk,0
3689e9fb-a5e9-45b9-901a-421c86e349aa,U4668,39.8,atm,credit,2025-03-21T14:47:33,Brown Group,Williamton,desktop,0
b4eabfcc-cabf-4659-873e-00f76b4d26c5,U2285,124.84,online,credit,2025-02-17T19:16:56,"Atkinson, Johnson and Rice",,tablet,0
097ed21e-cb14-4e5b-9fba-7d8006ef1f22,U7578,173.29,Onlne,Debit,2025-02-12T14:56:55,Ramirez-Clark,Port Briannamouth,,0
47d71b77-84a3-474c-bcb5-8f3f34e2df98,U3042,97.41,atm,Credit,2025-04-06T09:39:05,,South Juanberg,tablet,0
fa2f2045-19b1-49b3-8113-34e3ddcd92f1,U7094,56.62,swpie,dbit,2025-03-25T14:45:04,,North Moniquebury,desktop,0
a02e8650-e15b-4f43-9959-399848e48080,U2087,16.51,swipe,dbit,2025-01-22T18:03:46,,North Laura,dsk,0
ea29e49f-0ca4-4bb1-9de4-a8ec5582b109,U4393,7.62,atm,credit,2025-02-11T18:54:59,"Jackson, Copeland and Norman",Mitchellberg,mobile,0
10620116-8b11-48bd-b1c3-ddfe77930edd,U2912,30.63,swpie,credt,2025-03-30T21:54:35,Bennett Inc,,mobile,0
9130811e-7a8e-460c-a0fa-340df6756d8d,U8763,22.81,ATM,debit,2025-02-10T23:44:59,,,Mobile,0
eddd1904-67d5-4c9d-884f-d4e182ee4740,U3124,71.4,swpie,credit,2025-01-27T17:17:26,,,desktop,0
2cfb098f-27b6-4493-9202-a7c6a92c9d2c,U8353,230.34,atm,credt,2025-03-26T18:39:26,,,Mobile,0
24bdd17d-461c-4b39-9969-c20f29dc4b69,U3066,10.53,online,dbit,2025-04-05T14:24:29,Miller-Leonard,West Sarah,mobile,0
8b8cb903-aefb-4c6a-ac88-a445d10fbc0c,U7824,206.61,swpie,credt,2025-01-26T09:52:45,Crawford-Robinson,Doyleborough,dsk,0
19c27c9c-da88-4c2a-a1d8-7f8b328b3d05,U1384,97.97,swpie,credit,2025-03-20T21:26:18,"Hoover, Mcintyre and Mendoza",,tablet,0
585d819a-f214-46a1-be1d-21f100df37e3,U6133,30.87,ATM,credt,2025-03-17T13:59:35,Robinson-Burke,,,0
2c7539be-a6d2-45e4-a9bc-100e212c3965,U9598,162.27,ATM,Debit,2025-02-20T02:48:51,Newman LLC,East Kevinport,dsk,0
d2222863-39a7-4796-a14b-5f57c2d310c4,U1524,39.43,ATM,credit,2025-01-06T11:27:13,Roberts-Lyons,,Mobile,0
6568f3a4-5912-4a04-87f1-486c1c75ae28,U5175,297.43,online,Credit,2025-01-24T09:06:07,"Mcfarland, Martin and White",South Carla,mobile,0
1ddec6ec-e94d-41f4-9e60-9f8d7599d72c,U8438,174.68,Onlne,dbit,2025-01-20T22:06:47,Gordon-Martin,,Mobile,0
7f92c01c-2002-44a8-a301-b2febe793a6f,U2946,187.43,atm,debit,2025-03-11T09:11:25,"Garcia, Wright and Phillips",South Cynthia,Mobile,0
6104d2be-bf05-4912-a0ba-f86ed46737d0,U4594,15.3,online,credt,2025-03-30T04:51:33,,,Mobile,0
9eca115d-18ac-4ae2-8009-32e457227665,U2589,0.53,swpie,credit,2025-03-30T19:22:23,,,dsk,0
bc593164-4a30-479b-958a-4d11210954a3,U9027,31.8,online,dbit,2025-03-06T03:22:56,Brown-Brown,,Mobile,0
c61326c0-d0e8-49df-bfee-e19a6c2b5498,U7517,,ATM,debit,2025-03-03T00:37:27,,,desktop,0
df246f21-7e8d-4dad-ac52-c13e736b6a95,U9664,71.01,swpie,debit,2025-02-21T04:17:32,"Leon, Kidd and Garcia",Saratown,tablet,0
f3d2bc71-a8f6-4b2d-9608-e5ba1c012609,U8916,50.59,swipe,Credit,2025-03-07T08:15:51,,,mobile,0
c9fa1966-ce80-4038-ba08-41c73ff0316a,U3412,23.91,atm,credt,2025-03-12T19:28:33,,Lake Sarah,tablet,0
0c9e63ae-3c3d-412c-bfa1-7ee0b48df372,U1932,10.27,atm,Credit,2025-03-07T09:31:19,Hernandez-Williams,,dsk,0
c98725fa-c359-483c-afd6-f3d18f0944df,U6568,304.29,ATM,credit,2025-03-08T01:15:43,Wilson Inc,East Anthony,dsk,0
2b81d09c-8a86-4534-bf48-9671370f7bb7,U1312,17.54,atm,debit,2025-04-02T16:21:55,Cantu LLC,Davidsonland,Mobile,0
405115af-3dff-42ff-9bd8-5d4ae4f8a4c4,U6294,236.0,atm,debit,2025-01-19T19:26:11,"Lopez, Elliott and White",,,0
ffbb9aaf-f679-471c-8431-c611012ada5a,U2826,55.67,swipe,Credit,2025-02-28T05:04:06,Hall-Cook,,mobile,0
e9bc577a-55b4-4133-9960-234d65480472,U9464,15.49,swipe,Credit,2025-03-10T10:18:29,"Moses, Johnson and Perry",Port Brandy,Mobile,0
8c9e6219-2de0-460a-83fc-da6e63e883a5,U7030,283.39,ATM,credit,2025-02-21T10:52:54,,Houstonbury,,0
dc6e0f9c-880f-430a-b434-7868230d3d43,U8445,42.12,,credit,2025-01-11T14:35:31,,,tablet,0
50f8a844-c334-4477-b6dd-9722ec166a48,U1710,114.97,atm,Credit,2025-04-12T03:26:10,,Yangville,mobile,0
a5c595e4-ac56-474a-8246-6b97c03905ec,U8385,124.95,swipe,Credit,2025-03-15T02:24:06,Jones-Brown,,Mobile,0
554e6953-b5ea-4472-86b6-5b86576a070e,U9564,49.61,swipe,Credit,2025-01-04T02:41:54,"Nelson, Brown and Gill",Robertburgh,tablet,0
14375ac0-2e22-4910-89ce-8793ed774e17,U7781,148.67,swipe,debit,2025-04-09T09:15:18,,,Mobile,0
bbdcf152-dc5f-4330-ae16-5e254c59cd5d,U1535,26.31,ATM,Credit,2025-01-02T12:42:54,Robinson Inc,,,0
e9442eee-383d-4d11-8f7a-df723fef2974,U3483,82.18,online,credit,2025-01-14T21:19:22,Lopez-Fowler,,desktop,0
ce6dd166-5f2d-4188-a82f-26e1fe42fd9e,U1193,113.65,ATM,Debit,2025-04-08T05:16:14,Simmons LLC,,Mobile,0
ada15553-6485-4ca8-b3de-69032e3ce8fd,U1325,37.05,online,credt,2025-02-02T19:55:54,,Elizabethfurt,desktop,0
d7fdec37-8dc7-4b80-b473-013d362391d8,U5539,9.14,atm,credt,2025-02-06T02:17:58,Humphrey Inc,,dsk,0
dc338eb0-5803-4141-90c4-7d0828cc56e8,U9308,81.46,Onlne,Credit,2025-02-25T13:13:57,Wood PLC,Port Kristenberg,dsk,0
08a9dead-19c3-4c29-b635-134431aef260,U3022,,online,Debit,2025-04-06T15:31:42,Murray LLC,,Mobile,0
9685a2dc-9645-41b7-a552-33b64417ee38,U2142,81.51,online,debit,2025-03-28T08:10:53,,Lake Amanda,,0
1db21aab-7305-461d-a5c8-dea71aa64b69,U4394,42.03,Onlne,dbit,2025-02-20T18:03:22,,,dsk,0
74645751-ec53-492f-af0f-10a7dc2e0e7f,U2371,,,credt,2025-04-11T16:44:56,Kim Group,,tablet,0
09e706df-cc52-4648-a856-5d690baf7245,U8226,112.26,ATM,dbit,2025-03-09T16:22:32,Green Inc,,dsk,0
abfe0bab-d14e-4618-b1a2-5a1e4d276760,U2411,43.94,swipe,Debit,2025-03-07T04:20:30,,,mobile,0
b3807c4b-e0fc-4832-a549-fc8619643a34,U1704,50.35,swpie,credt,2025-03-23T00:08:52,Humphrey-Oneill,,Mobile,0
2c4e043c-0486-4fcc-b185-2f5f13c1f11f,U9372,64.12,swpie,credit,2025-04-02T12:07:52,"Nelson, Coleman and Humphrey",Maystad,Mobile,0
a1c03dbb-cf19-495b-91d4-803a10252a83,U7101,46.32,Onlne,Debit,2025-04-12T10:21:48,Perez-Brown,,tablet,0
2591022f-4053-4701-b650-c5da8216e20c,U1854,62.02,Onlne,Debit,2025-02-03T10:03:58,,,tablet,0
fa170bbf-9c52-4389-a454-848b599af9e6,U4272,,ATM,credit,2025-03-02T03:26:20,,East Melanieside,Mobile,0
ca951c66-e116-47bc-b0ec-bab5d95aec52,U3243,152.35,swipe,credit,2025-02-19T00:18:21,Murphy-Fernandez,,dsk,0
9a2e0b05-38bd-40cd-be8e-283eb7793b0c,U8239,83.2,atm,credt,2025-03-12T00:45:44,"Middleton, Davis and Foster",Jamestown,Mobile,0
3d50c30a-4a7d-4e0b-8416-8cc6cf34a756,U3989,,atm,credt,2025-01-12T07:57:03,,Carriehaven,Mobile,0
7fb74078-0fcb-43b7-b065-9acadbbace5e,U3728,82.84,swpie,debit,2025-02-20T02:22:25,,,dsk,0
17684830-d28b-455e-a5f6-89a6fedf8123,U3807,114.4,swipe,credt,2025-01-19T00:05:07,"Romero, Miller and Farley",Lake Derekshire,,0
274b05b8-947c-4479-b25c-d81fd4a0fd6a,U3926,445.59,Onlne,dbit,2025-02-23T12:08:56,Wall-Jordan,,desktop,0
80498925-c06c-48e6-8846-6b69a98b222c,U3444,59.25,ATM,Debit,2025-01-17T22:37:58,,,,0
be39ea92-7cef-4260-8a27-f35e11921b82,U6844,4.59,online,Debit,2025-02-02T22:36:27,,East Johnnyview,,0
6bcfe9d8-1375-4863-9226-b9df3d9175c2,U9832,19.12,ATM,Credit,2025-01-20T13:52:38,"Green, Woods and Brown",Dianeport,mobile,0
66027f95-28d4-4609-b699-8c1315e97aee,U2646,2.96,online,dbit,2025-04-08T11:19:38,"Guzman, Olson and Johnson",,mobile,0
9e4c6f87-2e09-4dc8-8040-647f6cbea891,U6490,105.74,swipe,credt,2025-01-17T19:21:01,"Cameron, Thomas and Sutton",Collinschester,dsk,0
